geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2311,-23.46914344878532,-46.60235818679664,sao paulo,SP
2307,-23.47734563336026,-46.60838306411219,sao paulo,SP
2344,-23.468783469877145,-46.611286968492166,sao paulo,SP
2351,-23.455448837609023,-46.599839035043615,sao paulo,SP
2367,-23.420118017485137,-46.58987751318596,sao paulo,SP
2335,-23.484373177073127,-46.61623543810952,sao paulo,SP
2310,-23.470371147094497,-46.59816749737428,sao paulo,SP
2301,-23.48808236890229,-46.61498281554884,sao paulo,SP
2309,-23.474336154596323,-46.604512052599645,sao paulo,SP
2341,-23.473039095764253,-46.61535729892085,são paulo,SP
2341,-23.47630494338963,-46.6114062305095,são paulo,SP
2347,-23.462404502077472,-46.60546331848346,sao paulo,SP
2374,-23.453226,-46.62021150000001,sao paulo,SP
2308,-23.478619453228728,-46.60436401442671,sao paulo,SP
2342,-23.47462985429048,-46.61145531709848,sao paulo,SP
2339,-23.477869005280123,-46.61423834525944,sao paulo,SP
2333,-23.48551298636061,-46.62295405455751,sao paulo,SP
2319,-23.451652564152525,-46.5986382059101,sao paulo,SP
2319,-23.45095818872989,-46.59800823258697,são paulo,SP
2339,-23.47733681127012,-46.61498531848346,sao paulo,SP
2315,-23.459524941716197,-46.5954055516187,sao paulo,SP
2355,-23.454539999999994,-46.608860032748574,sao paulo,SP
2342,-23.474595056276637,-46.61157926591307,sao paulo,SP
2310,-23.475839636418687,-46.60315299042069,sao paulo,SP
2375,-23.45298657285476,-46.62562301457095,sao paulo,SP
2342,-23.47236101610016,-46.60963842270184,sao paulo,SP
2360,-23.43903704820818,-46.57664099377261,sao paulo,SP
2308,-23.47655438773156,-46.60653361656762,sao paulo,SP
2376,-23.46086034693289,-46.62927259838997,sao paulo,SP
2348,-23.46122948211082,-46.60871358090483,sao paulo,SP
2323,-23.43913057507646,-46.583516766028055,sao paulo,SP
2333,-23.47252839107451,-46.61817353729662,sao paulo,SP
2326,-23.44917322175452,-46.57704461240295,sao paulo,SP
2310,-23.473581883432384,-46.60013280391252,sao paulo,SP
2306,-23.455681637803675,-46.60250336135961,são paulo,SP
2324,-23.44600540161001,-46.585050852068775,sao paulo,SP
2353,-23.45374695863261,-46.60672469975802,sao paulo,SP
2324,-23.44360528282069,-46.58626946142302,sao paulo,SP
2335,-23.482340326938527,-46.61870273794696,sao paulo,SP
2321,-23.446196333645823,-46.58880023381633,sao paulo,SP
2318,-23.44924396641469,-46.58740524785043,sao paulo,SP
2366,-23.440176586733216,-46.59152517346644,sao paulo,SP
2355,-23.45468952178431,-46.61376216180969,sao paulo,SP
2312,-23.464135215101827,-46.60239500444339,sao paulo,SP
2315,-23.458906199107133,-46.60173353939447,sao paulo,SP
2338,-23.474541928674444,-46.61850027976227,sao paulo,SP
2372,-23.46011843825374,-46.62452278282069,sao paulo,SP
2324,-23.44576351299392,-46.58323076811771,sao paulo,SP
2377,-23.45678855453289,-46.63321253427779,sao paulo,SP
2354,-23.45564754454957,-46.603035597005,são paulo,SP
2303,-23.48466498029315,-46.61199035636796,são paulo,SP
2363,-23.43245454384327,-46.57736297421865,sao paulo,SP
2356,-23.452327529834395,-46.612748755208,sao paulo,SP
2308,-23.47733705245543,-46.605700561198006,sao paulo,SP
2336,-23.479772091869105,-46.61429202025509,sao paulo,SP
2310,-23.475325233135237,-46.60273184929882,sao paulo,SP
2358,-23.448710378296497,-46.60735278420567,sao paulo,SP
2377,-23.457196403831716,-46.63133270774424,sao paulo,SP
2360,-23.435413513883404,-46.57806471575358,sao paulo,SP
2320,-23.4494062492354,-46.59817363780368,sao paulo,SP
2316,-23.459965658895484,-46.59480043450284,sao paulo,SP
2327,-23.444966233826488,-46.57449345161524,sao paulo,SP
2304,-23.48177109714923,-46.602701847769616,sao paulo,SP
2356,-23.45163852178431,-46.61364007507646,sao paulo,SP
2306,-23.46621393228113,-46.6034543346992,sao paulo,SP
2341,-23.475143806566905,-46.61294902345775,sao paulo,SP
2301,-23.48895561226844,-46.61511256549717,sao paulo,SP
2334,-23.485626555369624,-46.619394244791984,sao paulo,SP
2340,-23.46249386234056,-46.61618342977098,sao paulo,SP
2318,-23.45263505912053,-46.59146586150385,sao paulo,SP
2376,-23.45504946932889,-46.62856567929481,sao paulo,SP
2310,-23.47057882737028,-46.59822704648282,sao paulo,SP
2337,-23.477803197616687,-46.61159772967277,sao paulo,SP
2323,-23.43913057507646,-46.583516766028055,sao paulo,SP
2308,-23.478112917565944,-46.60488473604941,sao paulo,SP
2367,-23.425263,-46.586727,sao paulo,SP
2324,-23.445293605603347,-46.58686295337296,sao paulo,SP
2342,-23.472143681659183,-46.611613402452576,são paulo,SP
2352,-23.453409422409106,-46.59677840400012,sao paulo,SP
2319,-23.44803568220901,-46.59121181793522,sao paulo,SP
2306,-23.448474000000004,-46.59909407992389,sao paulo,SP
2340,-23.466900306548325,-46.6161273856765,sao paulo,SP
2302,-23.486320954173525,-46.61518780752882,sao paulo,SP
2310,-23.47271172300768,-46.60023324424372,são paulo,SP
2376,-23.45727315738172,-46.62785746094664,sao paulo,SP
2352,-23.451688204830045,-46.59707390896761,sao paulo,SP
2336,-23.481327656673788,-46.61821014723873,sao paulo,SP
2378,-23.45183401748514,-46.6316544394945,sao paulo,SP
2336,-23.479912531674355,-46.6199305366298,sao paulo,SP
2349,-23.45901358728148,-46.60304249125741,sao paulo,SP
2317,-23.45919058006812,-46.595211401610015,sao paulo,SP
2340,-23.461348505135884,-46.61558140368749,são paulo,SP
2329,-23.44739501994297,-46.57868083190876,sao paulo,SP
2352,-23.456373580068117,-46.596381820705176,são paulo,SP
2314,-23.46072378518346,-46.59948631107766,sao paulo,SP
2344,-23.469112572018037,-46.612039793640726,sao paulo,SP
2353,-23.453258590003248,-46.60430319259636,sao paulo,SP
2330,-23.48442725007211,-46.61502242922271,sao paulo,SP
2372,-23.45855628310916,-46.62461087039064,sao paulo,SP
2332,-23.48470069781425,-46.62246977587015,sao paulo,SP
2336,-23.483064939494483,-46.61454474326278,sao paulo,SP
2314,-23.46288995697964,-46.59790410421837,sao paulo,SP
2345,-23.46862347727612,-46.6163016434943,sao paulo,SP
2311,-23.46882389064574,-46.60134355536962,sao paulo,SP
2374,-23.452647233971945,-46.62362231072186,sao paulo,SP
2331,-23.48819657992709,-46.623392887280815,sao paulo,SP
2344,-23.470606598515253,-46.609776996785726,sao paulo,SP
2347,-23.466930553475574,-46.60885103071369,sao paulo,SP
2333,-23.487584846788664,-46.62403037956589,sao paulo,SP
2356,-23.45303591641215,-46.61329626323523,sao paulo,SP
2352,-23.45342061587512,-46.59680443352188,sao paulo,SP
2306,-23.44146652572195,-46.59406222413616,sao paulo,SP
2307,-23.48080655644839,-46.60808366714912,sao paulo,SP
2318,-23.453913474478085,-46.59165140521698,sao paulo,SP
2310,-23.472548444630373,-46.598881500000005,são paulo,SP
2330,-23.48662449653754,-46.61825361226843,sao paulo,SP
2318,-23.45263205190716,-46.59149736150383,sao paulo,SP
2347,-23.467991730509507,-46.60836585388645,sao paulo,SP
2328,-23.5116,-46.46447099999999,sao paulo,SP
2335,-23.482883022476795,-46.616437497922526,são paulo,SP
2330,-23.47974239938832,-46.611394523169295,são paulo,SP
2307,-23.48339793949449,-46.60790326158463,sao paulo,SP
2357,-23.449039994171613,-46.61314094171618,sao paulo,SP
2352,-23.45212147238731,-46.59735423466444,sao paulo,SP
2301,-23.490557140717865,-46.61502286372553,sao paulo,SP
2306,-23.4770304343586,-46.610207701223366,sao paulo,SP
2325,-23.454480510127546,-46.5858411335045,sao paulo,SP
2351,-23.456058056062112,-46.59921097446477,são paulo,SP
2334,-23.48332538357661,-46.61932802207276,sao paulo,SP
2330,-23.482970433810337,-46.61343521842005,sao paulo,SP
2323,-23.43913057507646,-46.583516766028055,são paulo,SP
2316,-23.464760930059423,-46.59347979225575,sao paulo,SP
2376,-23.45607258264503,-46.628065835138855,sao paulo,SP
2370,-23.464393537166167,-46.616879956508406,sao paulo,SP
2374,-23.4541625342778,-46.6215141165676,são paulo,SP
2344,-23.471031770275754,-46.6114797929184,são paulo,SP
2315,-23.45875855897629,-46.60181954954123,sao paulo,SP
2326,-23.447105343838373,-46.57509768767673,sao paulo,SP
2308,-23.478619453228728,-46.60436401442671,sao paulo,SP
2306,-23.464210379681465,-46.60366079768011,sao paulo,SP
2331,-23.47789618428649,-46.610667973368265,sao paulo,SP
2335,-23.48351272760561,-46.61720715767613,sao paulo,SP
2344,-23.470009125389385,-46.60866069225965,sao paulo,SP
2352,-23.45560845406544,-46.5972337986324,sao paulo,SP
2341,-23.45507897307979,-46.614630478215695,sao paulo,SP
2336,-23.48334603497028,-46.61447669816494,sao paulo,SP
2334,-23.485201166553598,-46.61739295429875,sao paulo,SP
2317,-23.457747740492824,-46.59722404884874,sao paulo,SP
2335,-23.4839061515379,-46.61550643810951,sao paulo,SP
2310,-23.47558720760001,-46.602982874834034,são paulo,SP
2310,-23.472269203445077,-46.59831655329216,sao paulo,SP
2310,-23.472766844018693,-46.60217807216228,sao paulo,SP
2318,-23.452261155981304,-46.59098240175423,são paulo,SP
2325,-23.456071921273917,-46.5850697356283,são paulo,SP
2357,-23.44867043825374,-46.6133947857349,são paulo,SP
2378,-23.45254583458364,-46.63169036081135,sao paulo,SP
2308,-23.47733705245543,-46.605700561198006,sao paulo,SP
2302,-23.48641328559065,-46.61495276588381,sao paulo,SP
2309,-23.47668510214089,-46.6049518791332,sao paulo,SP
2367,-23.463360728089217,-46.69509877837034,sao paulo,SP
2321,-23.44735718692346,-46.59013999338074,sao paulo,SP
2326,-23.4436042208167,-46.57778219496637,sao paulo,SP
2348,-23.459561276992314,-46.61244257271052,sao paulo,SP
2363,-23.43066751586115,-46.57364935307275,sao paulo,SP
2321,-23.448076155981298,-46.58957390175424,sao paulo,SP
2324,-23.44564326340232,-46.58528942561603,sao paulo,SP
2374,-23.45683080904841,-46.62051439355992,sao paulo,SP
2324,-23.70653188432843,-46.684755007227686,sao paulo,SP
2340,-23.466856934502832,-46.61613406604542,sao paulo,SP
2344,-23.469352858874245,-46.60766392647447,são paulo,SP
2336,-23.48162735997463,-46.6166556566738,sao paulo,SP
2327,-23.444130792001012,-46.57514975045754,sao paulo,SP
2350,-23.45806875491954,-46.605395158203,sao paulo,SP
2376,-23.458816403831715,-46.62830380460501,sao paulo,SP
2374,-23.457161242022035,-46.62052359201333,sao paulo,SP
2367,-23.463360728089217,-46.69509877837034,sao paulo,SP
2340,-23.4628640044434,-46.61635405744708,são paulo,SP
2344,-23.464306728893604,-46.61006610643329,sao paulo,SP
2311,-23.469677402995,-46.60309585720466,sao paulo,SP
2378,-23.4647494367062,-46.62940309888339,sao paulo,SP
2323,-23.440954191803844,-46.58063452173054,sao paulo,SP
2332,-23.48666417485142,-46.62312172730686,sao paulo,SP
2372,-23.460723774914843,-46.62610575021635,sao paulo,SP
2307,-23.48122545045876,-46.60648679877662,sao paulo,SP
2361,-23.4363432658251,-46.58190941782149,sao paulo,SP
2326,-23.62747949669408,-46.759236617060125,sao paulo,SP
2352,-23.45331735137629,-46.5950370431646,sao paulo,SP
2366,-23.457465880120694,-46.71210659627954,sao paulo,SP
2320,-23.45224857285476,-46.59970603719199,sao paulo,SP
2343,-23.470145832361936,-46.606323776992326,sao paulo,SP
2324,-23.44494010130417,-46.58752792131685,sao paulo,SP
2301,-23.489005007447147,-46.61616697450827,sao paulo,SP
2374,-23.45324165306711,-46.620523142102826,são paulo,SP
2361,-23.43631238574967,-46.583003697911984,são paulo,SP
2322,-23.444587969622003,-46.59102530625386,sao paulo,SP
2347,-23.45988428198398,-46.60834177837729,sao paulo,SP
2377,-23.45801512046276,-46.630992922990295,sao paulo,SP
2340,-23.461348505135884,-46.61558140368749,sao paulo,SP
2358,-23.44965990452421,-46.60864164931619,são paulo,SP
2306,-23.47201487815226,-46.6068840709215,sao paulo,SP
2336,-23.48281446932888,-46.61464601664842,sao paulo,SP
2337,-23.479747470713857,-46.61236252553522,sao paulo,SP
2325,-23.45096725661966,-46.5845171150705,sao paulo,SP
2326,-23.447200590600257,-46.57729566932451,são paulo,SP
2376,-23.457830647238737,-46.628224381210686,sao paulo,SP
2310,-23.467016933666105,-46.59725020038665,sao paulo,SP
2315,-23.460265554431007,-46.60132955832098,sao paulo,SP
2308,-23.478112917565944,-46.60488473604941,sao paulo,SP
2343,-23.465706778521525,-46.60421012378099,sao paulo,SP
2345,-23.46862347727612,-46.6163016434943,sao paulo,SP
2358,-23.447855577298157,-46.61120455897629,sao paulo,SP
2310,-23.47342380238332,-46.599792328611024,sao paulo,SP
2326,-23.44893139716661,-46.57677351318596,sao paulo,SP
2330,-23.48830890919969,-46.62334183553613,sao paulo,SP
2306,-23.46885424340701,-46.604133030815326,sao paulo,SP
2330,-23.481252523457755,-46.61213248612154,sao paulo,SP
2363,-23.43131755791159,-46.57679443148482,sao paulo,SP
2336,-23.48192866556059,-46.61573017568816,sao paulo,SP
2350,-23.45919090452421,-46.60990183236194,sao paulo,SP
2315,-23.45973869969416,-46.60099786733221,sao paulo,SP
2308,-23.478848654452086,-46.60454888565408,sao paulo,SP
2319,-23.449392139319727,-46.59077319063172,sao paulo,SP
2320,-23.451455052743885,-46.59980506287143,são paulo,SP
2350,-23.456954193328706,-46.58915304253444,sao paulo,SP
2310,-23.47271172300768,-46.60023324424372,sao paulo,SP
2306,-23.44120450712362,-46.59373405175846,sao paulo,SP
2318,-23.45295578045477,-46.592934490564936,sao paulo,SP
2329,-23.44920299999999,-46.57912990320224,sao paulo,SP
2301,-23.48951349708581,-46.61461244171619,sao paulo,SP
2309,-23.474802624761924,-46.60534201693689,sao paulo,SP
2367,-23.41952987454558,-46.58998717415893,sao paulo,SP
2326,-23.44443273263325,-46.57831189289163,sao paulo,SP
2330,-23.48442725007211,-46.61502242922271,sao paulo,SP
2346,-23.47159727978307,-46.60878714802633,sao paulo,SP
2378,-23.45082601748514,-46.628477942408665,sao paulo,SP
2371,-23.45995263558197,-46.617611406053406,sao paulo,SP
2348,-23.461410436743638,-46.61097425350464,sao paulo,SP
2367,-23.420118017485137,-46.58987751318596,sao paulo,SP
2322,-23.444815725229372,-46.5910403680247,sao paulo,SP
2315,-23.46074427921402,-46.60207893588782,sao paulo,SP
2374,-23.457161242022035,-46.62052359201333,sao paulo,SP
2374,-23.456555580904837,-46.62059346003805,sao paulo,SP
2335,-23.482062084915544,-46.61966148499637,sao paulo,SP
2378,-23.4647494367062,-46.62940309888339,são paulo,SP
2324,-23.44521585388872,-46.58219409922442,sao paulo,SP
2330,-23.487428555658077,-46.62111955231119,sao paulo,SP
2312,-23.465832537884467,-46.5989077507646,sao paulo,SP
2325,-23.44889380738961,-46.583489717196,sao paulo,SP
2374,-23.45029670358929,-46.62254122730685,são paulo,SP
2318,-23.44947217262972,-46.58824188634656,sao paulo,SP
2348,-23.4603692761556,-46.60924457576894,sao paulo,SP
2377,-23.45396209325409,-46.63331717124473,são paulo,SP
2326,-23.446607422779245,-46.576209609627895,sao paulo,SP
2321,-23.44749078934157,-46.58809410421836,sao paulo,SP
2325,-23.45435884762537,-46.58529733028447,sao paulo,SP
2371,-23.45938758451152,-46.61750338441334,são paulo,SP
2350,-23.459346618096827,-46.61039206549717,são paulo,SP
2371,-23.458846473772283,-46.61953461948182,sao paulo,SP
2349,-23.46149529225576,-46.603799365947246,sao paulo,SP
2321,-23.447046719401,-46.59025335498296,sao paulo,SP
2319,-23.445940756592982,-46.590687256592986,sao paulo,SP
2374,-23.457161242022035,-46.62052359201333,sao paulo,SP
2324,-23.70652699541374,-46.68474892589478,sao paulo,SP
2366,-23.557477069386845,-46.68633325538523,sao paulo,SP
2310,-23.472766844018693,-46.60217807216228,são paulo,SP
2339,-23.4780093805182,-46.61334335844542,são paulo,SP
2357,-23.4527294074384,-46.61462036179231,são paulo,SP
2330,-23.487428555658077,-46.62111955231119,sao paulo,SP
2333,-23.47477257646144,-46.61904826770149,sao paulo,SP
2306,-23.454122052611748,-46.60191898057992,sao paulo,SP
2336,-23.48192866556059,-46.61573017568816,sao paulo,SP
2357,-23.448728410644197,-46.61248962282632,sao paulo,SP
2356,-23.44908550790585,-46.60946724883135,são paulo,SP
2331,-23.4879623063141,-46.62220128020511,são paulo,SP
2303,-23.48275013849616,-46.61178777768481,sao paulo,SP
2306,-23.457897481822368,-46.60252330350849,são paulo,SP
2317,-23.45832382431185,-46.58912430030583,sao paulo,SP
2307,-23.48343705107045,-46.6085421099025,sao paulo,SP
2341,-23.46476047432873,-46.61666002567127,sao paulo,SP
2316,-23.463788594783303,-46.59477748972822,sao paulo,SP
2374,-23.456303580904844,-46.62159246003806,sao paulo,SP
2312,-23.467869405203764,-46.59831520615875,sao paulo,SP
2307,-23.47627625728548,-46.60893002109183,sao paulo,SP
2302,-23.48519020972725,-46.61293408944864,são paulo,SP
2306,-23.441542195717897,-46.59410013047047,sao paulo,SP
2341,-23.46476047432873,-46.61666002567127,sao paulo,SP
2337,-23.480390419931883,-46.61344123688613,são paulo,SP
2308,-23.474673136274465,-46.60536363197527,sao paulo,SP
2367,-23.41985230581852,-46.59094220078086,sao paulo,SP
2320,-23.453221777684803,-46.60132409394658,sao paulo,SP
2342,-23.47456951540767,-46.61004107522068,sao paulo,SP
2363,-23.43425548428284,-46.57682049750849,sao paulo,SP
2349,-23.46083935053956,-46.603826632812016,são paulo,SP
2375,-23.45385539107844,-46.62468762753187,são paulo,SP
2362,-23.434150499999998,-46.571647500000005,sao paulo,SP
2313,-23.46240652642494,-46.60177172747144,sao paulo,SP
2371,-23.45751764659833,-46.618269695364205,sao paulo,SP
2361,-23.436857849847076,-46.582205280599,sao paulo,SP
2303,-23.48022969830918,-46.6096857901783,sao paulo,SP
2309,-23.47613813488948,-46.60272191188181,sao paulo,SP
2301,-23.49027384485541,-46.61594238787579,sao paulo,SP
2305,-23.479569021091823,-46.60788448612152,sao paulo,SP
2331,-23.48653563176655,-46.61933013176655,sao paulo,SP
2377,-23.46181884263861,-46.62933860695367,sao paulo,SP
2335,-23.483016094090807,-46.61846672078597,sao paulo,SP
2358,-23.448122381354903,-46.60979304149115,sao paulo,SP
2310,-23.47348497890817,-46.60128953941369,são paulo,SP
2310,-23.47325500276996,-46.60148594226446,sao paulo,SP
2372,-23.459030193173287,-46.62548344561134,sao paulo,SP
2336,-23.48192866556059,-46.61573017568816,sao paulo,SP
2332,-23.48423925120434,-46.62260546606354,são paulo,SP
2315,-23.45973975797796,-46.60099786733221,sao paulo,SP
2362,-23.444049595373905,-46.568063727888166,sao paulo,SP
2329,-23.610855359307266,-46.66996994365736,são paulo,SP
2308,-23.479764369698145,-46.60461798335156,são paulo,SP
2324,-23.44606300582838,-46.58709229087077,sao paulo,SP
2325,-23.4533429999997,-46.586880000001926,sao paulo,SP
2319,-23.450227428530216,-46.591128020543565,sao paulo,SP
2336,-23.48081881571351,-46.61813796364472,sao paulo,SP
2326,-23.445890340726844,-46.57484326551721,sao paulo,SP
2334,-23.486120360811352,-46.61942248557328,são paulo,SP
2372,-23.45870619317328,-46.6254924672514,sao paulo,SP
2374,-23.455646528449417,-46.62051353996195,são paulo,SP
2324,-23.70652699541374,-46.68474892589478,sao paulo,SP
2329,-23.44920299999999,-46.57912990320224,são paulo,SP
2306,-23.47201487815226,-46.6068840709215,sao paulo,SP
2308,-23.47919134554791,-46.604948081597314,sao paulo,SP
2316,-23.462263131831055,-46.59271385997463,são paulo,SP
2320,-23.44947679294825,-46.59791907646144,são paulo,SP
2301,-23.48933253282206,-46.61629331083131,sao paulo,SP
2311,-23.467354040798668,-46.6016265051359,sao paulo,SP
2326,-23.627477951870343,-46.75919545854197,sao paulo,SP
2374,-23.457161242022035,-46.62052359201333,sao paulo,SP
2336,-23.479401949766263,-46.62150691840267,sao paulo,SP
2343,-23.470321295314186,-46.60642129961334,sao paulo,SP
2303,-23.47944043242536,-46.61009585123205,sao paulo,SP
2374,-23.457161242022035,-46.62052359201333,sao paulo,SP
2355,-23.45364454731953,-46.61418857216228,sao paulo,SP
2357,-23.4527294074384,-46.61462036179231,são paulo,SP
2349,-23.458847940879476,-46.60622586150384,sao paulo,SP
2317,-23.45666190452421,-46.59230336900564,sao paulo,SP
2334,-23.482851653067115,-46.62184598473655,são paulo,SP
2341,-23.47404675021634,-46.61379614960465,sao paulo,SP
2310,-23.47657296419299,-46.6041974141035,sao paulo,SP
2302,-23.48637886733222,-46.61296769969417,sao paulo,SP
2354,-23.454671364418036,-46.60322517346643,são paulo,SP
2363,-23.435197455955542,-46.57670521083078,sao paulo,SP
2322,-23.444815725229372,-46.5910403680247,são paulo,SP
2329,-23.447902129166227,-46.58027259050154,sao paulo,SP
2319,-23.45094393440976,-46.5960111920278,sao paulo,SP
2354,-23.456737435195315,-46.60534260312184,sao paulo,SP
2365,-23.42851314100632,-46.58293479433324,sao paulo,SP
2377,-23.455902216486805,-46.63098335789715,sao paulo,SP
2309,-23.475086811270117,-46.606984318483455,sao paulo,SP
2314,-23.46142716847477,-46.60102632875527,sao paulo,SP
2347,-23.467947610155107,-46.60829651384672,sao paulo,SP
2316,-23.459965658895484,-46.59480043450284,sao paulo,SP
2378,-23.4647494367062,-46.62940309888339,sao paulo,SP
2374,-23.457094491257426,-46.62331119317329,são paulo,SP
2303,-23.47944043242536,-46.61009585123205,sao paulo,SP
2358,-23.448183129061103,-46.61141894018699,sao paulo,SP
2337,-23.479747470713857,-46.61236252553522,sao paulo,SP
2374,-23.450071830140235,-46.62209977116393,sao paulo,SP
2310,-23.476700995845057,-46.604287593109845,sao paulo,SP
2367,-23.416349499345028,-46.5850537719532,são paulo,SP
2356,-23.450949534277797,-46.61788255438867,sao paulo,SP
2301,-23.488202542657078,-46.61428852549561,são paulo,SP
2345,-23.46862347727612,-46.6163016434943,sao paulo,SP
2316,-23.4623109708581,-46.59482655467713,sao paulo,SP
2332,-23.48061956924808,-46.621893174851415,sao paulo,SP
2338,-23.47576762669517,-46.6162537939292,sao paulo,SP
2330,-23.48442725007211,-46.61502242922271,sao paulo,SP
2323,-23.580182898501164,-46.74341595545416,sao paulo,SP
2373,-23.45381141909516,-46.61724193505109,sao paulo,SP
2356,-23.45171048932419,-46.61322319900168,sao paulo,SP
2325,-23.452199999999948,-46.58549999999997,sao paulo,SP
2375,-23.455148427145243,-46.62478199125744,sao paulo,SP
2330,-23.48442725007211,-46.61502242922271,são paulo,SP
2354,-23.45517382082503,-46.60371398903354,sao paulo,SP
2364,-23.434938,-46.580512500000005,são paulo,SP
2355,-23.45442140743839,-46.60815139454088,são paulo,SP
2378,-23.4647494367062,-46.62940309888339,sao paulo,SP
2310,-23.472571295314182,-46.60001226296963,sao paulo,SP
2334,-23.48573005023373,-46.61703937745976,sao paulo,SP
2363,-23.432021973929142,-46.571901825099495,sao paulo,SP
2310,-23.47271172300768,-46.60023324424372,sao paulo,SP
2307,-23.48086856148645,-46.60333165903971,sao paulo,SP
2324,-23.70652699541374,-46.68474892589478,sao paulo,SP
2355,-23.45467978265031,-46.612775698256215,sao paulo,SP
2316,-23.460989678602328,-46.59524420621504,sao paulo,SP
2305,-23.481644720785987,-46.60291467346645,sao paulo,SP
2336,-23.48192866556059,-46.61573017568816,sao paulo,SP
2357,-23.44302685206878,-46.61429403136361,sao paulo,SP
2324,-23.445663852068773,-46.58738515805877,sao paulo,SP
2333,-23.487584846788664,-46.62403037956589,sao paulo,SP
2307,-23.48152339355993,-46.60738861601935,sao paulo,SP
2336,-23.47961288980901,-46.62024769386576,sao paulo,SP
2317,-23.459045112960936,-46.59050821510183,sao paulo,SP
2318,-23.446082479962,-46.58113568222146,sao paulo,SP
2334,-23.48292595781636,-46.61976937844072,sao paulo,SP
2344,-23.469573018033405,-46.61069491632519,sao paulo,SP
2312,-23.466583435743583,-46.59869544962204,sao paulo,SP
2367,-23.65661495252436,-46.64416949208603,sao paulo,SP
2324,-23.446437789341573,-46.587993695250766,sao paulo,SP
2374,-23.452647233971945,-46.62362231072186,sao paulo,SP
2331,-23.488021353539423,-46.62269406865991,são paulo,SP
2306,-23.47404114516125,-46.60803565860704,sao paulo,SP
2375,-23.45626303358529,-46.6255652478504,sao paulo,SP
2308,-23.47917427837729,-46.60377175867044,sao paulo,SP
2323,-23.43990339979072,-46.57801966452005,sao paulo,SP
2325,-23.45504495544952,-46.587508606161045,sao paulo,SP
2303,-23.48257456791178,-46.60978642962306,sao paulo,SP
2307,-23.478940529834397,-46.60635018971082,sao paulo,SP
2330,-23.48662449653754,-46.61825361226843,sao paulo,SP
2301,-23.488728895543357,-46.61363346677485,são paulo,SP
2311,-23.46675046378896,-46.60186837898897,sao paulo,SP
2340,-23.466900306548325,-46.6161273856765,sao paulo,SP
2328,-23.575050293341945,-46.77667782527168,sao paulo,SP
2341,-23.45507897307979,-46.614630478215695,sao paulo,SP
2350,-23.457690439638725,-46.60285437676729,sao paulo,SP
2374,-23.4508395545329,-46.62373595337294,sao paulo,SP
2334,-23.482115507905856,-46.62028877546312,sao paulo,SP
2372,-23.45925616763806,-46.62375901387847,sao paulo,SP
2378,-23.450217323516984,-46.62548407702865,sao paulo,SP
2355,-23.453889496249086,-46.61026233527613,sao paulo,SP
2307,-23.48100914654624,-46.60577605023372,sao paulo,SP
2310,-23.47337340605342,-46.60078224992788,sao paulo,SP
2342,-23.47282340022503,-46.60892280697094,sao paulo,SP
2338,-23.475270792399986,-46.617651676236406,sao paulo,SP
2376,-23.457912663887157,-46.62745853788448,sao paulo,SP
2306,-23.46621393228113,-46.6034543346992,sao paulo,SP
2336,-23.48162735997463,-46.6166556566738,sao paulo,SP
2335,-23.482387349869292,-46.61855142564034,sao paulo,SP
2332,-23.47195149652651,-46.61741313455207,são paulo,SP
2336,-23.48192866556059,-46.61573017568816,sao paulo,SP
2367,-23.656491551452955,-46.64428055550833,são paulo,SP
2366,-23.439484341104503,-46.59159597890817,sao paulo,SP
2340,-23.456688768249744,-46.614333106988326,sao paulo,SP
2329,-23.44739501994297,-46.57868083190876,são paulo,SP
2341,-23.470444079375632,-46.61727004469379,são paulo,SP
2314,-23.462060898695825,-46.59703398029316,sao paulo,SP
2303,-23.485001929511164,-46.61058000721335,sao paulo,SP
2374,-23.457161242022035,-46.62052359201333,sao paulo,SP
2350,-23.458132016808268,-46.61320039422185,sao paulo,SP
2372,-23.458444250072112,-46.62156569663573,são paulo,SP
2354,-23.45572968665241,-46.60354376172887,sao paulo,SP
2374,-23.450314526227714,-46.62271369900168,sao paulo,SP
2316,-23.46128848098565,-46.59418645934555,são paulo,SP
2308,-23.478112917565944,-46.60488473604941,sao paulo,SP
2334,-23.48218682653355,-46.62123053274858,sao paulo,SP
2347,-23.461217790726543,-46.6065541254544,sao paulo,SP
2366,-23.439484341104503,-46.59159597890817,sao paulo,SP
2306,-23.461517545934555,-46.60285212906109,sao paulo,SP
2308,-23.472058871227357,-46.6018733978591,sao paulo,SP
2303,-23.47946269747246,-46.60887319747247,sao paulo,SP
2331,-23.482723455236894,-46.61338694827899,sao paulo,SP
2315,-23.459524941716197,-46.5954055516187,sao paulo,SP
2344,-23.47072032416762,-46.611211509723525,sao paulo,SP
2372,-23.45973268964888,-46.62367200554888,são paulo,SP
2310,-23.470385636418687,-46.59910895129549,sao paulo,SP
2376,-23.45859985928213,-46.62754043825374,sao paulo,SP
2308,-23.47479124701369,-46.60107309977497,sao paulo,SP
2356,-23.449768323619367,-46.609262193173294,são paulo,SP
2330,-23.48660850764605,-46.61881199999999,sao paulo,SP
2347,-23.460455430203663,-46.60560346335628,sao paulo,SP
2331,-23.47789618428649,-46.610667973368265,são paulo,SP
2324,-23.443718461968217,-46.58837605538764,sao paulo,SP
2348,-23.460260301690816,-46.61350476602803,sao paulo,SP
